id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,dataset_variant,subset,diagnostic_source
7892,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Smoking has a direct effect on effort and college admission. Effort has a direct effect on college admission. The overall probability of smoking is 98%. The probability of nonsmoking and college admission is 1%. The probability of smoking and college admission is 64%. Is the chance of college admission larger when observing smoking?",no,"Let X = smoking; V2 = effort; Y = college admission.
X->V2,X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.98
P(Y=1, X=0=1) = 0.01
P(Y=1, X=1=1) = 0.64
0.64/0.98 - 0.01/0.02 = -0.27
-0.27 < 0",1,correlation,mediation,neg_mediation,hard,P(Y | X),main,formal,main
21003,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. Swoy is unobserved. The overall probability of rixq is 65%. The probability of not rixq and xevu is 17%. The probability of rixq and xevu is 31%. Is the chance of xevu larger when observing rixq?",no,"Let V1 = swoy; X = rixq; V3 = zuph; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.65
P(Y=1, X=0=1) = 0.17
P(Y=1, X=1=1) = 0.31
0.31/0.65 - 0.17/0.35 = -0.01
-0.01 < 0",1,correlation,frontdoor,nonsense0,nonsense,P(Y | X),main,formal,main
21143,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on swoy and zuph. Zuph has a direct effect on xevu. Swoy has a direct effect on xevu. The overall probability of rixq is 44%. The probability of not rixq and xevu is 21%. The probability of rixq and xevu is 28%. Is the chance of xevu smaller when observing rixq?",no,"Let X = rixq; V3 = swoy; V2 = zuph; Y = xevu.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.44
P(Y=1, X=0=1) = 0.21
P(Y=1, X=1=1) = 0.28
0.28/0.44 - 0.21/0.56 = 0.25
0.25 > 0",1,correlation,diamond,nonsense0,nonsense,P(Y | X),main,formal,main
21151,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on swoy and zuph. Zuph has a direct effect on xevu. Swoy has a direct effect on xevu. The overall probability of rixq is 35%. The probability of not rixq and xevu is 22%. The probability of rixq and xevu is 21%. Is the chance of xevu smaller when observing rixq?",no,"Let X = rixq; V3 = swoy; V2 = zuph; Y = xevu.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.35
P(Y=1, X=0=1) = 0.22
P(Y=1, X=1=1) = 0.21
0.21/0.35 - 0.22/0.65 = 0.27
0.27 > 0",1,correlation,diamond,nonsense0,nonsense,P(Y | X),main,formal,main
21189,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on swoy and rixq. Rixq has a direct effect on xevu. Swoy has a direct effect on xevu. The overall probability of rixq is 69%. The probability of not rixq and xevu is 26%. The probability of rixq and xevu is 42%. Is the chance of xevu larger when observing rixq?",no,"Let V1 = zuph; V3 = swoy; X = rixq; Y = xevu.
V1->V3,V1->X,X->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.69
P(Y=1, X=0=1) = 0.26
P(Y=1, X=1=1) = 0.42
0.42/0.69 - 0.26/0.31 = -0.24
-0.24 < 0",1,correlation,diamondcut,nonsense0,nonsense,P(Y | X),main,formal,main
25498,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on swoy and zuph. Zuph has a direct effect on xevu. Swoy has a direct effect on xevu. The overall probability of rixq is 13%. The probability of not rixq and xevu is 58%. The probability of rixq and xevu is 9%. Is the chance of xevu smaller when observing rixq?",no,"Let X = rixq; V3 = swoy; V2 = zuph; Y = xevu.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.13
P(Y=1, X=0=1) = 0.58
P(Y=1, X=1=1) = 0.09
0.09/0.13 - 0.58/0.87 = 0.04
0.04 > 0",1,correlation,diamond,nonsense0,nonsense,P(Y | X),main,formal,main
25789,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Muvy has a direct effect on kwox and kwoz. Kwox has a direct effect on swoq. Swoq has a direct effect on kwoz. Muvy is unobserved. The overall probability of kwox is 71%. The probability of not kwox and kwoz is 12%. The probability of kwox and kwoz is 24%. Is the chance of kwoz larger when observing kwox?",no,"Let V1 = muvy; X = kwox; V3 = swoq; Y = kwoz.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.71
P(Y=1, X=0=1) = 0.12
P(Y=1, X=1=1) = 0.24
0.24/0.71 - 0.12/0.29 = -0.09
-0.09 < 0",1,correlation,frontdoor,nonsense1,nonsense,P(Y | X),main,formal,main
22326,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Cwoi has a direct effect on yomx and xevu. Yomx has a direct effect on gwet. Gwet has a direct effect on xevu. Cwoi is unobserved. The overall probability of yomx is 22%. The probability of not yomx and xevu is 49%. The probability of yomx and xevu is 12%. Is the chance of xevu larger when observing yomx?",no,"Let V1 = cwoi; X = yomx; V3 = gwet; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.22
P(Y=1, X=0=1) = 0.49
P(Y=1, X=1=1) = 0.12
0.12/0.22 - 0.49/0.78 = -0.09
-0.09 < 0",1,correlation,frontdoor,nonsense3,nonsense,P(Y | X),main,formal,main
22908,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on gyzp and hwax. Hwax has a direct effect on lirg. Gyzp has a direct effect on lirg. The overall probability of jyka is 35%. The probability of not jyka and lirg is 35%. The probability of jyka and lirg is 17%. Is the chance of lirg larger when observing jyka?",no,"Let X = jyka; V3 = gyzp; V2 = hwax; Y = lirg.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.35
P(Y=1, X=0=1) = 0.35
P(Y=1, X=1=1) = 0.17
0.17/0.35 - 0.35/0.65 = -0.06
-0.06 < 0",1,correlation,diamond,nonsense4,nonsense,P(Y | X),main,formal,main
27250,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on gyzp and hwax. Hwax has a direct effect on lirg. Gyzp has a direct effect on lirg. The overall probability of jyka is 67%. The probability of not jyka and lirg is 26%. The probability of jyka and lirg is 42%. Is the chance of lirg larger when observing jyka?",no,"Let X = jyka; V3 = gyzp; V2 = hwax; Y = lirg.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.67
P(Y=1, X=0=1) = 0.26
P(Y=1, X=1=1) = 0.42
0.42/0.67 - 0.26/0.33 = -0.18
-0.18 < 0",1,correlation,diamond,nonsense4,nonsense,P(Y | X),main,formal,main
23043,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt. Yupt has a direct effect on kwox. The overall probability of jyka is 25%. The probability of not jyka and kwox is 71%. The probability of jyka and kwox is 24%. Is the chance of kwox smaller when observing jyka?",no,"Let X = jyka; V2 = yupt; Y = kwox.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.25
P(Y=1, X=0=1) = 0.71
P(Y=1, X=1=1) = 0.24
0.24/0.25 - 0.71/0.75 = 0.01
0.01 > 0",1,correlation,chain,nonsense5,nonsense,P(Y | X),main,formal,main
23636,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xyfo has a direct effect on yupt and muvq. Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Xyfo is unobserved. The overall probability of yupt is 37%. The probability of not yupt and muvq is 27%. The probability of yupt and muvq is 21%. Is the chance of muvq smaller when observing yupt?",no,"Let V1 = xyfo; X = yupt; V3 = zupj; Y = muvq.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.37
P(Y=1, X=0=1) = 0.27
P(Y=1, X=1=1) = 0.21
0.21/0.37 - 0.27/0.63 = 0.13
0.13 > 0",1,correlation,frontdoor,nonsense6,nonsense,P(Y | X),main,formal,main
24034,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on wibl and uvzi. Wibl has a direct effect on uvzi. The overall probability of zuph is 83%. The probability of not zuph and uvzi is 10%. The probability of zuph and uvzi is 21%. Is the chance of uvzi larger when observing zuph?",no,"Let X = zuph; V2 = wibl; Y = uvzi.
X->V2,X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.83
P(Y=1, X=0=1) = 0.10
P(Y=1, X=1=1) = 0.21
0.21/0.83 - 0.10/0.17 = -0.31
-0.31 < 0",1,correlation,mediation,nonsense7,nonsense,P(Y | X),main,formal,main
24237,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Wibl has a direct effect on vubr and zuph. Zuph has a direct effect on uvzi. Vubr has a direct effect on uvzi. The overall probability of zuph is 43%. The probability of not zuph and uvzi is 20%. The probability of zuph and uvzi is 10%. Is the chance of uvzi larger when observing zuph?",no,"Let V1 = wibl; V3 = vubr; X = zuph; Y = uvzi.
V1->V3,V1->X,X->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.43
P(Y=1, X=0=1) = 0.20
P(Y=1, X=1=1) = 0.10
0.10/0.43 - 0.20/0.57 = -0.11
-0.11 < 0",1,correlation,diamondcut,nonsense7,nonsense,P(Y | X),main,formal,main
28318,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Wibl has a direct effect on zuph and uvzi. Zuph has a direct effect on uvzi. The overall probability of zuph is 32%. The probability of not zuph and uvzi is 46%. The probability of zuph and uvzi is 17%. Is the chance of uvzi larger when observing zuph?",no,"Let V1 = wibl; X = zuph; Y = uvzi.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.32
P(Y=1, X=0=1) = 0.46
P(Y=1, X=1=1) = 0.17
0.17/0.32 - 0.46/0.68 = -0.12
-0.12 < 0",1,correlation,confounding,nonsense7,nonsense,P(Y | X),main,formal,main
24741,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on rukz. Hwax has a direct effect on rukz. The overall probability of pexu is 0%. The probability of not pexu and rukz is 44%. The probability of pexu and rukz is 0%. Is the chance of rukz smaller when observing pexu?",no,"Let V2 = hwax; X = pexu; Y = rukz.
X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.00
P(Y=1, X=0=1) = 0.44
P(Y=1, X=1=1) = 0.00
0.00/0.00 - 0.44/1.00 = 0.12
0.12 > 0",1,correlation,fork,nonsense8,nonsense,P(Y | X),main,formal,main
28780,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on pexu and rukz. Pexu has a direct effect on rukz. The overall probability of pexu is 67%. The probability of not pexu and rukz is 15%. The probability of pexu and rukz is 54%. Is the chance of rukz smaller when observing pexu?",no,"Let V1 = hwax; X = pexu; Y = rukz.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.67
P(Y=1, X=0=1) = 0.15
P(Y=1, X=1=1) = 0.54
0.54/0.67 - 0.15/0.33 = 0.36
0.36 > 0",1,correlation,confounding,nonsense8,nonsense,P(Y | X),main,formal,main
28911,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kraz has a direct effect on pexu and rukz. Hwax has a direct effect on pexu. Pexu has a direct effect on rukz. Kraz is unobserved. The overall probability of pexu is 50%. The probability of not pexu and rukz is 16%. The probability of pexu and rukz is 20%. Is the chance of rukz smaller when observing pexu?",no,"Let V2 = hwax; V1 = kraz; X = pexu; Y = rukz.
V1->X,V2->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.50
P(Y=1, X=0=1) = 0.16
P(Y=1, X=1=1) = 0.20
0.20/0.50 - 0.16/0.50 = 0.09
0.09 > 0",1,correlation,IV,nonsense8,nonsense,P(Y | X),main,formal,main
24783,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka. Jyka has a direct effect on glimx. The overall probability of zuph is 85%. The probability of not zuph and glimx is 4%. The probability of zuph and glimx is 21%. Is the chance of glimx smaller when observing zuph?",no,"Let X = zuph; V2 = jyka; Y = glimx.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.85
P(Y=1, X=0=1) = 0.04
P(Y=1, X=1=1) = 0.21
0.21/0.85 - 0.04/0.15 = -0.00
0.00 = 0",1,correlation,chain,nonsense9,nonsense,P(Y | X),main,formal,main
29136,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka. Jyka has a direct effect on glimx. The overall probability of zuph is 94%. The probability of not zuph and glimx is 3%. The probability of zuph and glimx is 52%. Is the chance of glimx smaller when observing zuph?",no,"Let X = zuph; V2 = jyka; Y = glimx.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.94
P(Y=1, X=0=1) = 0.03
P(Y=1, X=1=1) = 0.52
0.52/0.94 - 0.03/0.06 = 0.05
0.05 > 0",1,correlation,chain,nonsense9,nonsense,P(Y | X),main,formal,main
29246,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on zuph and glimx. Zuph has a direct effect on glimx. The overall probability of zuph is 72%. The probability of not zuph and glimx is 3%. The probability of zuph and glimx is 41%. Is the chance of glimx smaller when observing zuph?",no,"Let V1 = jyka; X = zuph; Y = glimx.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.72
P(Y=1, X=0=1) = 0.03
P(Y=1, X=1=1) = 0.41
0.41/0.72 - 0.03/0.28 = 0.46
0.46 > 0",1,correlation,confounding,nonsense9,nonsense,P(Y | X),main,formal,main
29475,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on zory and jyka. Jyka has a direct effect on glimx. Zory has a direct effect on glimx. The overall probability of zuph is 12%. The probability of not zuph and glimx is 24%. The probability of zuph and glimx is 6%. Is the chance of glimx smaller when observing zuph?",no,"Let X = zuph; V3 = zory; V2 = jyka; Y = glimx.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.12
P(Y=1, X=0=1) = 0.24
P(Y=1, X=1=1) = 0.06
0.06/0.12 - 0.24/0.88 = 0.20
0.20 > 0",1,correlation,diamond,nonsense9,nonsense,P(Y | X),main,formal,main
3414,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on scurvy. The overall probability of citrus intake is 90%. The probability of absence of citrus and scurvy is 7%. The probability of citrus intake and scurvy is 30%. Is the chance of scurvy larger when observing citrus intake?",no,"Let X = eating citrus; V2 = vitmain C; Y = scurvy.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.90
P(Y=1, X=0=1) = 0.07
P(Y=1, X=1=1) = 0.30
0.30/0.90 - 0.07/0.10 = -0.38
-0.38 < 0",1,correlation,chain,orange_scurvy,easy,P(Y | X),main,formal,main
13734,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. The overall probability of citrus intake is 93%. The probability of absence of citrus and curly hair is 3%. The probability of citrus intake and curly hair is 31%. Is the chance of curly hair larger when observing citrus intake?",no,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.93
P(Y=1, X=0=1) = 0.03
P(Y=1, X=1=1) = 0.31
0.31/0.93 - 0.03/0.07 = -0.18
-0.18 < 0",1,correlation,chain,orange_scurvy,anticommonsense,P(Y | X),main,formal,main
13751,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. The overall probability of citrus intake is 93%. The probability of absence of citrus and curly hair is 4%. The probability of citrus intake and curly hair is 39%. Is the chance of curly hair larger when observing citrus intake?",no,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.93
P(Y=1, X=0=1) = 0.04
P(Y=1, X=1=1) = 0.39
0.39/0.93 - 0.04/0.07 = -0.11
-0.11 < 0",1,correlation,chain,orange_scurvy,anticommonsense,P(Y | X),main,formal,main
14000,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on having a brother and recovery. Having a brother has a direct effect on recovery. The overall probability of having a brother is 64%. The probability of not having a brother and recovery is 27%. The probability of having a brother and recovery is 25%. Is the chance of recovery larger when observing having a brother?",no,"Let V1 = gender; X = having a brother; Y = recovery.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.64
P(Y=1, X=0=1) = 0.27
P(Y=1, X=1=1) = 0.25
0.25/0.64 - 0.27/0.36 = -0.35
-0.35 < 0",1,correlation,confounding,simpson_drug,anticommonsense,P(Y | X),main,formal,main
14270,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and lip thickness. Treatment has a direct effect on lip thickness. The overall probability of receives treatment is 56%. The probability of receives no treatment and thick lips is 25%. The probability of receives treatment and thick lips is 23%. Is the chance of thick lips larger when observing receives treatment?",no,"Let V1 = kidney stone size; X = treatment; Y = lip thickness.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.56
P(Y=1, X=0=1) = 0.25
P(Y=1, X=1=1) = 0.23
0.23/0.56 - 0.25/0.44 = -0.16
-0.16 < 0",1,correlation,confounding,simpson_kidneystone,anticommonsense,P(Y | X),main,formal,main
4170,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. The overall probability of smoking is 47%. The probability of nonsmoking and lung cancer is 26%. The probability of smoking and lung cancer is 36%. Is the chance of lung cancer smaller when observing smoking?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.47
P(Y=1, X=0=1) = 0.26
P(Y=1, X=1=1) = 0.36
0.36/0.47 - 0.26/0.53 = 0.29
0.29 > 0",1,correlation,frontdoor,smoking_frontdoor,easy,P(Y | X),main,formal,main
4180,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. The overall probability of smoking is 52%. The probability of nonsmoking and lung cancer is 16%. The probability of smoking and lung cancer is 26%. Is the chance of lung cancer smaller when observing smoking?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.52
P(Y=1, X=0=1) = 0.16
P(Y=1, X=1=1) = 0.26
0.26/0.52 - 0.16/0.48 = 0.17
0.17 > 0",1,correlation,frontdoor,smoking_frontdoor,easy,P(Y | X),main,formal,main
4182,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. The overall probability of smoking is 58%. The probability of nonsmoking and lung cancer is 15%. The probability of smoking and lung cancer is 39%. Is the chance of lung cancer smaller when observing smoking?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.58
P(Y=1, X=0=1) = 0.15
P(Y=1, X=1=1) = 0.39
0.39/0.58 - 0.15/0.42 = 0.31
0.31 > 0",1,correlation,frontdoor,smoking_frontdoor,easy,P(Y | X),main,formal,main
6018,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination status has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on smallpox survival. Vaccination reaction has a direct effect on smallpox survival. The overall probability of vaccination is 2%. The probability of lack of vaccination and smallpox survival is 40%. The probability of vaccination and smallpox survival is 1%. Is the chance of smallpox survival smaller when observing vaccination?",no,"Let X = vaccination status; V3 = vaccination reaction; V2 = getting smallpox; Y = smallpox survival.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.02
P(Y=1, X=0=1) = 0.40
P(Y=1, X=1=1) = 0.01
0.01/0.02 - 0.40/0.98 = 0.11
0.11 > 0",1,correlation,diamond,vaccine_kills,hard,P(Y | X),main,formal,main
11630,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on smallpox survival. Vaccination reaction has a direct effect on smallpox survival. The overall probability of having a brother is 87%. The probability of not having a brother and smallpox survival is 6%. The probability of having a brother and smallpox survival is 43%. Is the chance of smallpox survival larger when observing having a brother?",no,"Let X = having a brother; V3 = vaccination reaction; V2 = getting smallpox; Y = smallpox survival.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.87
P(Y=1, X=0=1) = 0.06
P(Y=1, X=1=1) = 0.43
0.43/0.87 - 0.06/0.13 = 0.00
0.00 = 0",1,correlation,diamond,vaccine_kills,anticommonsense,P(Y | X),main,formal,main
4782,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Poverty has a direct effect on water quality and cholera. Water company has a direct effect on water quality. Water quality has a direct effect on cholera. Poverty is unobserved. The overall probability of clean water is 40%. The probability of polluted water and cholera contraction is 56%. The probability of clean water and cholera contraction is 11%. Is the chance of cholera contraction larger when observing clean water?",no,"Let V2 = water company; V1 = poverty; X = water quality; Y = cholera.
V1->X,V2->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.40
P(Y=1, X=0=1) = 0.56
P(Y=1, X=1=1) = 0.11
0.11/0.40 - 0.56/0.60 = -0.66
-0.66 < 0",1,correlation,IV,water_cholera,easy,P(Y | X),main,formal,main
10457,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Drinking coffee has a direct effect on wife and alarm clock. Wife has a direct effect on alarm clock. The overall probability of drinking coffee is 84%. The probability of not drinking coffee and ringing alarm is 7%. The probability of drinking coffee and ringing alarm is 62%. Is the chance of ringing alarm larger when observing drinking coffee?",yes,"Let X = drinking coffee; V2 = wife; Y = alarm clock.
X->V2,X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.84
P(Y=1, X=0=1) = 0.07
P(Y=1, X=1=1) = 0.62
0.62/0.84 - 0.07/0.16 = 0.30
0.30 > 0",1,correlation,mediation,alarm,anticommonsense,P(Y | X),main,formal,main
15293,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on wife and alarm clock. Wife has a direct effect on alarm clock. The overall probability of having a brother is 1%. The probability of not having a brother and ringing alarm is 73%. The probability of having a brother and ringing alarm is 0%. Is the chance of ringing alarm smaller when observing having a brother?",yes,"Let X = having a brother; V2 = wife; Y = alarm clock.
X->V2,X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.01
P(Y=1, X=0=1) = 0.73
P(Y=1, X=1=1) = 0.00
0.00/0.01 - 0.73/0.99 = -0.52
-0.52 < 0",1,correlation,mediation,alarm,anticommonsense,P(Y | X),main,formal,main
6121,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Medication has a direct effect on blood pressure and heart condition. Blood pressure has a direct effect on heart condition. The overall probability of taking medication is 6%. The probability of not taking medication and healthy heart is 75%. The probability of taking medication and healthy heart is 1%. Is the chance of healthy heart smaller when observing taking medication?",yes,"Let X = medication; V2 = blood pressure; Y = heart condition.
X->V2,X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.06
P(Y=1, X=0=1) = 0.75
P(Y=1, X=1=1) = 0.01
0.01/0.06 - 0.75/0.94 = -0.58
-0.58 < 0",1,correlation,mediation,blood_pressure,hard,P(Y | X),main,formal,main
