id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,subset
21177,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on swoy and rixq. Rixq has a direct effect on xevu. Swoy has a direct effect on xevu. Method 1: We look at how rixq correlates with xevu case by case according to swoy. Method 2: We look directly at how rixq correlates with xevu in general. To understand how rixq affects xevu, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,diamondcut,nonsense0,nonsense,[backdoor adjustment set for Y given X],formal
21194,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on xevu. Zuph has a direct effect on xevu. Method 1: We look directly at how rixq correlates with xevu in general. Method 2: We look at this correlation case by case according to zuph. To understand how rixq affects xevu, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,fork,nonsense0,nonsense,[backdoor adjustment set for Y given X],formal
25654,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on swoq. Kwoz has a direct effect on swoq. Method 1: We look directly at how kwox correlates with kwoz in general. Method 2: We look at this correlation case by case according to swoq. To understand how kwox affects kwoz, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,collision,nonsense1,nonsense,[backdoor adjustment set for Y given X],formal
25809,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Muvy has a direct effect on kwox and kwoz. Kwox has a direct effect on swoq. Swoq has a direct effect on kwoz. Muvy is unobserved. Method 1: We look at how kwox correlates with kwoz case by case according to muvy. Method 2: We look directly at how kwox correlates with kwoz in general. To understand how kwox affects kwoz, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,frontdoor,nonsense1,nonsense,[backdoor adjustment set for Y given X],formal
26183,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on tijv and gyzp. Tijv has a direct effect on gyzp. Method 1: We look directly at how xevo correlates with gyzp in general. Method 2: We look at this correlation case by case according to tijv. To understand how xevo affects gyzp, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,mediation,nonsense2,nonsense,[backdoor adjustment set for Y given X],formal
26362,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on tijw and tijv. Tijv has a direct effect on gyzp. Tijw has a direct effect on gyzp. Method 1: We look directly at how xevo correlates with gyzp in general. Method 2: We look at this correlation case by case according to tijw. To understand how xevo affects gyzp, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,diamond,nonsense2,nonsense,[backdoor adjustment set for Y given X],formal
22933,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on gyzp and jyka. Jyka has a direct effect on lirg. Gyzp has a direct effect on lirg. Method 1: We look at how jyka correlates with lirg case by case according to gyzp. Method 2: We look directly at how jyka correlates with lirg in general. To understand how jyka affects lirg, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,diamondcut,nonsense4,nonsense,[backdoor adjustment set for Y given X],formal
26932,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on hwax. Hwax has a direct effect on lirg. Method 1: We look directly at how jyka correlates with lirg in general. Method 2: We look at this correlation case by case according to hwax. To understand how jyka affects lirg, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,chain,nonsense4,nonsense,[backdoor adjustment set for Y given X],formal
27284,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on gyzp and jyka. Jyka has a direct effect on lirg. Gyzp has a direct effect on lirg. Method 1: We look at how jyka correlates with lirg case by case according to gyzp. Method 2: We look directly at how jyka correlates with lirg in general. To understand how jyka affects lirg, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,diamondcut,nonsense4,nonsense,[backdoor adjustment set for Y given X],formal
27451,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on jyka and kwox. Jyka has a direct effect on kwox. Method 1: We look at how jyka correlates with kwox case by case according to yupt. Method 2: We look directly at how jyka correlates with kwox in general. To understand how jyka affects kwox, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,confounding,nonsense5,nonsense,[backdoor adjustment set for Y given X],formal
27784,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Method 1: We look directly at how yupt correlates with muvq in general. Method 2: We look at this correlation case by case according to zupj. To understand how yupt affects muvq, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,chain,nonsense6,nonsense,[backdoor adjustment set for Y given X],formal
28207,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on muvq. Zupj has a direct effect on muvq. Method 1: We look directly at how yupt correlates with muvq in general. Method 2: We look at this correlation case by case according to zupj. To understand how yupt affects muvq, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,fork,nonsense6,nonsense,[backdoor adjustment set for Y given X],formal
28221,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on muvq. Zupj has a direct effect on muvq. Method 1: We look directly at how yupt correlates with muvq in general. Method 2: We look at this correlation case by case according to zupj. To understand how yupt affects muvq, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,fork,nonsense6,nonsense,[backdoor adjustment set for Y given X],formal
28581,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on vubr and wibl. Wibl has a direct effect on uvzi. Vubr has a direct effect on uvzi. Method 1: We look directly at how zuph correlates with uvzi in general. Method 2: We look at this correlation case by case according to vubr. To understand how zuph affects uvzi, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,diamond,nonsense7,nonsense,[backdoor adjustment set for Y given X],formal
29267,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka and glimx. Jyka has a direct effect on glimx. Method 1: We look directly at how zuph correlates with glimx in general. Method 2: We look at this correlation case by case according to jyka. To understand how zuph affects glimx, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,mediation,nonsense9,nonsense,[backdoor adjustment set for Y given X],formal
29300,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka and glimx. Jyka has a direct effect on glimx. Method 1: We look directly at how zuph correlates with glimx in general. Method 2: We look at this correlation case by case according to jyka. To understand how zuph affects glimx, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,mediation,nonsense9,nonsense,[backdoor adjustment set for Y given X],formal
29354,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zory has a direct effect on zuph and glimx. Zuph has a direct effect on jyka. Jyka has a direct effect on glimx. Zory is unobserved. Method 1: We look at how zuph correlates with glimx case by case according to zory. Method 2: We look directly at how zuph correlates with glimx in general. To understand how zuph affects glimx, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,frontdoor,nonsense9,nonsense,[backdoor adjustment set for Y given X],formal
16235,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: My decision has a direct effect on penguin mood and curly hair. Penguin mood has a direct effect on curly hair. Method 1: We look directly at how my decision correlates with curly hair in general. Method 2: We look at this correlation case by case according to penguin mood. To understand how my decision affects curly hair, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,mediation,penguin,anticommonsense,[backdoor adjustment set for Y given X],formal
8293,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Demand has a direct effect on supply and price. Yield per acre has a direct effect on supply. Supply has a direct effect on price. Demand is unobserved. Method 1: We look at how supply correlates with price case by case according to demand. Method 2: We look directly at how supply correlates with price in general. To understand how supply affects price, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,IV,price,hard,[backdoor adjustment set for Y given X],formal
3587,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. Method 1: We look at how treatment correlates with recovery case by case according to gender. Method 2: We look directly at how treatment correlates with recovery in general. To understand how treatment affects recovery, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,confounding,simpson_drug,easy,[backdoor adjustment set for Y given X],formal
8322,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. Method 1: We look at how treatment correlates with recovery case by case according to gender. Method 2: We look directly at how treatment correlates with recovery in general. To understand how treatment affects recovery, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,confounding,simpson_drug,hard,[backdoor adjustment set for Y given X],formal
8480,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Age has a direct effect on hospital costs and recovery. Hospital costs has a direct effect on recovery. Method 1: We look at how hospital costs correlates with recovery case by case according to age. Method 2: We look directly at how hospital costs correlates with recovery in general. To understand how hospital costs affects recovery, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,confounding,simpson_hospital,hard,[backdoor adjustment set for Y given X],formal
18889,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Age has a direct effect on hospital costs and lip thickness. Hospital costs has a direct effect on lip thickness. Method 1: We look at how hospital costs correlates with lip thickness case by case according to age. Method 2: We look directly at how hospital costs correlates with lip thickness in general. To understand how hospital costs affects lip thickness, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,confounding,simpson_hospital,anticommonsense,[backdoor adjustment set for Y given X],formal
14204,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and lip thickness. Treatment has a direct effect on lip thickness. Method 1: We look at how treatment correlates with lip thickness case by case according to kidney stone size. Method 2: We look directly at how treatment correlates with lip thickness in general. To understand how treatment affects lip thickness, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,confounding,simpson_kidneystone,anticommonsense,[backdoor adjustment set for Y given X],formal
3952,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and disease. Vaccination has a direct effect on disease. Method 1: We look at how vaccination correlates with disease case by case according to pre-conditions. Method 2: We look directly at how vaccination correlates with disease in general. To understand how vaccination affects disease, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,confounding,simpson_vaccine,easy,[backdoor adjustment set for Y given X],formal
3962,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and disease. Vaccination has a direct effect on disease. Method 1: We look at how vaccination correlates with disease case by case according to pre-conditions. Method 2: We look directly at how vaccination correlates with disease in general. To understand how vaccination affects disease, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,confounding,simpson_vaccine,easy,[backdoor adjustment set for Y given X],formal
8867,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Maternal smoking status has a direct effect on infant's birth weight and infant mortality. Health condition has a direct effect on infant's birth weight and infant mortality. Infant's birth weight has a direct effect on infant mortality. Health condition is unobserved. Method 1: We look directly at how maternal smoking status correlates with infant mortality in general. Method 2: We look at this correlation case by case according to infant's birth weight. To understand how maternal smoking status affects infant mortality, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,arrowhead,smoke_birthWeight,hard,[backdoor adjustment set for Y given X],formal
19229,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on infant's birth weight and infant mortality. Health condition has a direct effect on infant's birth weight and infant mortality. Infant's birth weight has a direct effect on infant mortality. Health condition is unobserved. Method 1: We look directly at how having a sister correlates with infant mortality in general. Method 2: We look at this correlation case by case according to infant's birth weight. To understand how having a sister affects infant mortality, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,arrowhead,smoke_birthWeight,anticommonsense,[backdoor adjustment set for Y given X],formal
4657,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on maternal smoking status and infant's birth weight. Cigarette tax has a direct effect on maternal smoking status. Maternal smoking status has a direct effect on infant's birth weight. Unobserved confounders is unobserved. Method 1: We look at how maternal smoking status correlates with infant's birth weight case by case according to unobserved confounders. Method 2: We look directly at how maternal smoking status correlates with infant's birth weight in general. To understand how maternal smoking status affects infant's birth weight, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,IV,tax_smoke_birthWeight,easy,[backdoor adjustment set for Y given X],formal
9345,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on maternal smoking status and infant's birth weight. Cigarette tax has a direct effect on maternal smoking status. Maternal smoking status has a direct effect on infant's birth weight. Unobserved confounders is unobserved. Method 1: We look at how maternal smoking status correlates with infant's birth weight case by case according to unobserved confounders. Method 2: We look directly at how maternal smoking status correlates with infant's birth weight in general. To understand how maternal smoking status affects infant's birth weight, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,IV,tax_smoke_birthWeight,hard,[backdoor adjustment set for Y given X],formal
15076,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on maternal smoking status and brown eyes. Cigarette tax has a direct effect on maternal smoking status. Maternal smoking status has a direct effect on brown eyes. Unobserved confounders is unobserved. Method 1: We look at how maternal smoking status correlates with brown eyes case by case according to unobserved confounders. Method 2: We look directly at how maternal smoking status correlates with brown eyes in general. To understand how maternal smoking status affects brown eyes, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,IV,tax_smoke_birthWeight,anticommonsense,[backdoor adjustment set for Y given X],formal
16366,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination status has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on black hair. Vaccination reaction has a direct effect on black hair. Method 1: We look directly at how vaccination status correlates with black hair in general. Method 2: We look at this correlation case by case according to vaccination reaction. To understand how vaccination status affects black hair, is it more correct to use the Method 1 than Method 2?",yes,"nan
nan
nan
nan
nan
nan
nan",2,backadj,diamond,vaccine_kills,anticommonsense,[backdoor adjustment set for Y given X],formal
15284,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on wife and alarm clock. Wife has a direct effect on alarm clock. The overall probability of having a brother is 2%. The probability of not having a brother and ringing alarm is 78%. The probability of having a brother and ringing alarm is 1%. Is the chance of ringing alarm larger when observing having a brother?",no,"Let X = having a brother; V2 = wife; Y = alarm clock.
X->V2,X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.02
P(Y=1, X=0=1) = 0.78
P(Y=1, X=1=1) = 0.01
0.01/0.02 - 0.78/0.98 = -0.46
-0.46 < 0",1,correlation,mediation,alarm,anticommonsense,P(Y | X),formal
11860,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on blood pressure and heart condition. Blood pressure has a direct effect on heart condition. The overall probability of having a sister is 59%. The probability of not having a sister and healthy heart is 16%. The probability of having a sister and healthy heart is 47%. Is the chance of healthy heart smaller when observing having a sister?",no,"Let X = having a sister; V2 = blood pressure; Y = heart condition.
X->V2,X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.59
P(Y=1, X=0=1) = 0.16
P(Y=1, X=1=1) = 0.47
0.47/0.59 - 0.16/0.41 = 0.42
0.42 > 0",1,correlation,mediation,blood_pressure,anticommonsense,P(Y | X),formal
12053,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on drug taken and freckles. Treatment assignment has a direct effect on drug taken. Drug taken has a direct effect on freckles. Unobserved confounders is unobserved. The overall probability of taking of all assigned drugs is 50%. The probability of not taking of any assigned drugs and freckles is 31%. The probability of taking of all assigned drugs and freckles is 26%. Is the chance of freckles larger when observing taking of all assigned drugs?",no,"Let V2 = treatment assignment; V1 = unobserved confounders; X = drug taken; Y = freckles.
V1->X,V2->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.50
P(Y=1, X=0=1) = 0.31
P(Y=1, X=1=1) = 0.26
0.26/0.50 - 0.31/0.50 = -0.11
-0.11 < 0",1,correlation,IV,cholesterol,anticommonsense,P(Y | X),formal
6527,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Education level has a direct effect on skill. Skill has a direct effect on salary. The overall probability of college degree or higher is 90%. The probability of high school degree or lower and high salary is 2%. The probability of college degree or higher and high salary is 62%. Is the chance of high salary smaller when observing college degree or higher?",no,"Let X = education level; V2 = skill; Y = salary.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.90
P(Y=1, X=0=1) = 0.02
P(Y=1, X=1=1) = 0.62
0.62/0.90 - 0.02/0.10 = 0.50
0.50 > 0",1,correlation,chain,college_salary,hard,P(Y | X),formal
16851,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on skill. Skill has a direct effect on salary. The overall probability of having a brother is 82%. The probability of not having a brother and high salary is 4%. The probability of having a brother and high salary is 39%. Is the chance of high salary smaller when observing having a brother?",no,"Let X = having a brother; V2 = skill; Y = salary.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.82
P(Y=1, X=0=1) = 0.04
P(Y=1, X=1=1) = 0.39
0.39/0.82 - 0.04/0.18 = 0.23
0.23 > 0",1,correlation,chain,college_salary,anticommonsense,P(Y | X),formal
16862,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on skill. Skill has a direct effect on salary. The overall probability of having a brother is 88%. The probability of not having a brother and high salary is 5%. The probability of having a brother and high salary is 50%. Is the chance of high salary smaller when observing having a brother?",no,"Let X = having a brother; V2 = skill; Y = salary.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.88
P(Y=1, X=0=1) = 0.05
P(Y=1, X=1=1) = 0.50
0.50/0.88 - 0.05/0.12 = 0.13
0.13 > 0",1,correlation,chain,college_salary,anticommonsense,P(Y | X),formal
6637,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on education level and salary. Proximity to a college has a direct effect on education level. Education level has a direct effect on salary. Unobserved confounders is unobserved. The overall probability of college degree or higher is 52%. The probability of high school degree or lower and high salary is 33%. The probability of college degree or higher and high salary is 20%. Is the chance of high salary larger when observing college degree or higher?",no,"Let V2 = proximity to a college; V1 = unobserved confounders; X = education level; Y = salary.
V1->X,V2->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.52
P(Y=1, X=0=1) = 0.33
P(Y=1, X=1=1) = 0.20
0.20/0.52 - 0.33/0.48 = -0.29
-0.29 < 0",1,correlation,IV,college_wage,hard,P(Y | X),formal
295,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and manager. Manager has a direct effect on employee. Director has a direct effect on employee. The overall probability of manager signing the termination letter is 30%. The probability of manager not signing the termination letter and employee being fired is 13%. The probability of manager signing the termination letter and employee being fired is 17%. Is the chance of employee being fired smaller when observing manager signing the termination letter?",no,"Let V1 = CEO; V3 = director; X = manager; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.30
P(Y=1, X=0=1) = 0.13
P(Y=1, X=1=1) = 0.17
0.17/0.30 - 0.13/0.70 = 0.39
0.39 > 0",1,correlation,diamondcut,firing_employee,easy,P(Y | X),formal
5194,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and manager. Manager has a direct effect on employee. Director has a direct effect on employee. The overall probability of manager signing the termination letter is 17%. The probability of manager not signing the termination letter and employee being fired is 76%. The probability of manager signing the termination letter and employee being fired is 6%. Is the chance of employee being fired larger when observing manager signing the termination letter?",no,"Let V1 = CEO; V3 = director; X = manager; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.17
P(Y=1, X=0=1) = 0.76
P(Y=1, X=1=1) = 0.06
0.06/0.17 - 0.76/0.83 = -0.56
-0.56 < 0",1,correlation,diamondcut,firing_employee,hard,P(Y | X),formal
10761,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and having visited England. Having visited England has a direct effect on employee. Director has a direct effect on employee. The overall probability of having visited England is 34%. The probability of not having visited England and employee being fired is 19%. The probability of having visited England and employee being fired is 22%. Is the chance of employee being fired smaller when observing having visited England?",no,"Let V1 = CEO; V3 = director; X = having visited England; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.34
P(Y=1, X=0=1) = 0.19
P(Y=1, X=1=1) = 0.22
0.22/0.34 - 0.19/0.66 = 0.36
0.36 > 0",1,correlation,diamondcut,firing_employee,anticommonsense,P(Y | X),formal
395,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The captain has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. The overall probability of the captain's order to execute the prisoner is 55%. The probability of the captain's order to release the prisoner and the prisoner's death is 9%. The probability of the captain's order to execute the prisoner and the prisoner's death is 29%. Is the chance of the prisoner's death smaller when observing the captain's order to execute the prisoner?",no,"Let X = the captain; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.55
P(Y=1, X=0=1) = 0.09
P(Y=1, X=1=1) = 0.29
0.29/0.55 - 0.09/0.45 = 0.33
0.33 > 0",1,correlation,diamond,firing_squad,easy,P(Y | X),formal
502,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The captain has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. The overall probability of the captain's order to execute the prisoner is 73%. The probability of the captain's order to release the prisoner and the prisoner's death is 7%. The probability of the captain's order to execute the prisoner and the prisoner's death is 52%. Is the chance of the prisoner's death smaller when observing the captain's order to execute the prisoner?",no,"Let X = the captain; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.73
P(Y=1, X=0=1) = 0.07
P(Y=1, X=1=1) = 0.52
0.52/0.73 - 0.07/0.27 = 0.47
0.47 > 0",1,correlation,diamond,firing_squad,easy,P(Y | X),formal
10894,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. The overall probability of having a sister is 73%. The probability of not having a sister and the prisoner's death is 7%. The probability of having a sister and the prisoner's death is 52%. Is the chance of the prisoner's death smaller when observing having a sister?",no,"Let X = having a sister; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.73
P(Y=1, X=0=1) = 0.07
P(Y=1, X=1=1) = 0.52
0.52/0.73 - 0.07/0.27 = 0.47
0.47 > 0",1,correlation,diamond,firing_squad,anticommonsense,P(Y | X),formal
5413,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Season has a direct effect on sprinkler and weather. Weather has a direct effect on ground. Sprinkler has a direct effect on ground. The overall probability of rainy season is 85%. The probability of dry season and wet ground is 6%. The probability of rainy season and wet ground is 35%. Is the chance of wet ground smaller when observing rainy season?",no,"Let X = season; V3 = sprinkler; V2 = weather; Y = ground.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.85
P(Y=1, X=0=1) = 0.06
P(Y=1, X=1=1) = 0.35
0.35/0.85 - 0.06/0.15 = 0.01
0.01 > 0",1,correlation,diamond,floor_wet,hard,P(Y | X),formal
687,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The camper has a direct effect on the forest. The smoker has a direct effect on the forest. The overall probability of the camper lighting a match is 14%. The probability of the camper not lighting a match and the forest on fire is 30%. The probability of the camper lighting a match and the forest on fire is 9%. Is the chance of the forest on fire smaller when observing the camper lighting a match?",no,"Let V2 = the smoker; X = the camper; Y = the forest.
X->Y,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.14
P(Y=1, X=0=1) = 0.30
P(Y=1, X=1=1) = 0.09
0.09/0.14 - 0.30/0.86 = 0.32
0.32 > 0",1,correlation,fork,forest_fire,easy,P(Y | X),formal
