model,model_display_name,diagnostic_source,dataset_variant,prompt_mode,story_id,query_type,formal_form,left_sample_id,right_sample_id,has_invalid,strict_contrast_consistent,correct_flip,wrong_flip,invariant_yes,invariant_no,left_gold_label,right_gold_label,left_parsed_label,right_parsed_label
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25218,25277,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25218,25290,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25218,25467,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25218,25505,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25369,21002,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25369,21136,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25369,25277,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25369,25290,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25369,25467,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25369,25505,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25432,21002,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25432,21136,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25432,25277,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25432,25290,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25432,25467,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25432,25505,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25437,21002,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25437,21136,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25437,25277,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25437,25290,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25437,25467,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,marginal,P(Y),25437,25505,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",20975,21007,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",20975,25358,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",20975,25378,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",21105,21007,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",21105,25358,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense0,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",21105,25378,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],21486,21611,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],21486,21629,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],21486,25775,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],21578,21611,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],21578,21629,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],21578,25775,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],25871,21611,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],25871,21629,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],25871,25775,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],25911,21611,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],25911,21629,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],25911,25775,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21442,21250,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21442,21450,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21442,21584,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21442,21652,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21442,25614,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21442,25773,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21442,25964,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21463,21250,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21463,21450,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21463,21584,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21463,21652,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21463,25614,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21463,25773,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,backadj,[backdoor adjustment set for Y given X],21463,25964,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),21650,21234,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),21650,21275,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),21650,21320,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),21650,21424,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),21650,21462,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),25844,21234,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),25844,21275,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),25844,21320,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),25844,21424,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),25844,21462,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),26012,21234,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),26012,21275,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),26012,21320,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),26012,21424,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,correlation,P(Y | X),26012,21462,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,det-counterfactual,Y_{X=1} = 0 | ,29731,29763,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,det-counterfactual,Y_{X=1} = 0 | ,29839,29763,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],21435,21352,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],21435,21625,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],21435,25797,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],21435,25805,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],21435,25919,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],21435,25932,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],21435,25995,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25777,21352,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25777,21625,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25777,25797,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25777,25805,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25777,25919,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25777,25932,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25777,25995,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25994,21352,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25994,21625,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25994,25797,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25994,25805,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25994,25919,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25994,25932,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],25994,25995,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),21454,21497,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),21454,21642,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),21454,21649,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25715,21497,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25715,21642,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25715,21649,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25783,21497,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25783,21642,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25783,21649,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25968,21497,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25968,21642,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,marginal,P(Y),25968,21649,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",21453,25778,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",25799,25778,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense1,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",25814,25778,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26126,21835,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26126,21894,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26126,26236,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26126,26264,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26126,26348,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26269,21835,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26269,21894,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26269,26236,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26269,26264,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26269,26348,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26444,21835,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26444,21894,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26444,26236,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26444,26264,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],26444,26348,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21880,22073,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21880,22080,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21880,26045,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21880,26093,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21880,26223,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21880,26423,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21982,22073,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21982,22080,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21982,26045,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21982,26093,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21982,26223,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],21982,26423,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],22062,22073,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],22062,22080,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],22062,26045,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],22062,26093,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],22062,26223,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,symbolic_control,symbolic_control,symbolic_matched_binary_score,nonsense2,backadj,[backdoor adjustment set for Y given X],22062,26423,False,0,0,0,0,1,no,yes,no,no
