id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,subset
24007,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on wibl and uvzi. Wibl has a direct effect on uvzi. The overall probability of zuph is 19%. For those who are not zuph, the probability of uvzi is 39%. For those who are zuph, the probability of uvzi is 18%. Is uvzi less likely than not uvzi overall?",yes,"Let X = zuph; V2 = wibl; Y = uvzi.
X->V2,X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.19
P(Y=1 | X=0) = 0.39
P(Y=1 | X=1) = 0.18
0.19*0.18 - 0.81*0.39 = 0.41
0.41 > 0",1,marginal,mediation,nonsense7,nonsense,P(Y),smoke
29221,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on zuph and glimx. Zuph has a direct effect on glimx. The overall probability of zuph is 6%. For those who are not zuph, the probability of glimx is 2%. For those who are zuph, the probability of glimx is 34%. Is glimx less likely than not glimx overall?",yes,"Let V1 = jyka; X = zuph; Y = glimx.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.06
P(Y=1 | X=0) = 0.02
P(Y=1 | X=1) = 0.34
0.06*0.34 - 0.94*0.02 = 0.03
0.03 > 0",1,marginal,confounding,nonsense9,nonsense,P(Y),smoke
2934,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Parents' intelligence has a direct effect on parents' social status and child's intelligence. Other unobserved factors has a direct effect on parents' social status and child's intelligence. Parents' social status has a direct effect on child's intelligence. Other unobserved factors is unobserved. For children with unintelligent parents and with low parental social status, the probability of intelligent child is 23%. For children with unintelligent parents and with high parental social status, the probability of intelligent child is 28%. For children with intelligent parents and with low parental social status, the probability of intelligent child is 51%. For children with intelligent parents and with high parental social status, the probability of intelligent child is 53%. For children with unintelligent parents and confounder inactive, the probability of high parental social status is 42%. For children with unintelligent parents and confounder active, the probability of high parental social status is 25%. For children with intelligent parents and confounder inactive, the probability of high parental social status is 93%. For children with intelligent parents and confounder active, the probability of high parental social status is 74%. The overall probability of confounder active is 44%. If we disregard the mediation effect through parents' social status, would parents' intelligence negatively affect child's intelligence?",no,"Let V2 = other unobserved factors; X = parents' intelligence; V3 = parents' social status; Y = child's intelligence.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k}[P(Y=1|X=1,V3=v)-P(Y=1|X=0,V3=v)]*P(V3=v|X=0,V2=k)*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.23
P(Y=1 | X=0, V3=1) = 0.28
P(Y=1 | X=1, V3=0) = 0.51
P(Y=1 | X=1, V3=1) = 0.53
P(V3=1 | X=0, V2=0) = 0.42
P(V3=1 | X=0, V2=1) = 0.25
P(V3=1 | X=1, V2=0) = 0.93
P(V3=1 | X=1, V2=1) = 0.74
P(V2=1) = 0.44
0.44 * (0.53 - 0.51) * 0.25 + 0.56 * (0.28 - 0.23) * 0.93 = 0.28
0.28 > 0",3,nde,arrowhead,nature_vs_nurture,easy,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",smoke
21970,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on tijv and gyzp. Tijw has a direct effect on tijv and gyzp. Tijv has a direct effect on gyzp. Tijw is unobserved. For those who are not xevo and are not tijv, the probability of gyzp is 48%. For those who are not xevo and are tijv, the probability of gyzp is 29%. For those who are xevo and are not tijv, the probability of gyzp is 80%. For those who are xevo and are tijv, the probability of gyzp is 79%. For those who are not xevo and are not tijw, the probability of tijv is 46%. For those who are not xevo and are tijw, the probability of tijv is 89%. For those who are xevo and are not tijw, the probability of tijv is 33%. For those who are xevo and are tijw, the probability of tijv is 70%. The overall probability of tijw is 8%. If we disregard the mediation effect through tijv, would xevo negatively affect gyzp?",no,"Let V2 = tijw; X = xevo; V3 = tijv; Y = gyzp.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k}[P(Y=1|X=1,V3=v)-P(Y=1|X=0,V3=v)]*P(V3=v|X=0,V2=k)*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.48
P(Y=1 | X=0, V3=1) = 0.29
P(Y=1 | X=1, V3=0) = 0.80
P(Y=1 | X=1, V3=1) = 0.79
P(V3=1 | X=0, V2=0) = 0.46
P(V3=1 | X=0, V2=1) = 0.89
P(V3=1 | X=1, V2=0) = 0.33
P(V3=1 | X=1, V2=1) = 0.70
P(V2=1) = 0.08
0.08 * (0.79 - 0.80) * 0.89 + 0.92 * (0.29 - 0.48) * 0.33 = 0.44
0.44 > 0",3,nde,arrowhead,nonsense2,nonsense,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",smoke
28363,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on wibl and uvzi. Wibl has a direct effect on uvzi. For those who are not zuph and are not wibl, the probability of uvzi is 23%. For those who are not zuph and are wibl, the probability of uvzi is 64%. For those who are zuph and are not wibl, the probability of uvzi is 100%. For those who are zuph and are wibl, the probability of uvzi is 23%. For those who are not zuph, the probability of wibl is 37%. For those who are zuph, the probability of wibl is 99%. If we disregard the mediation effect through wibl, would zuph negatively affect uvzi?",no,"Let X = zuph; V2 = wibl; Y = uvzi.
X->V2,X->Y,V2->Y
E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]
\sum_{V2=v} P(V2=v|X=0)*[P(Y=1|X=1,V2=v) - P(Y=1|X=0, V2=v)]
P(Y=1 | X=0, V2=0) = 0.23
P(Y=1 | X=0, V2=1) = 0.64
P(Y=1 | X=1, V2=0) = 1.00
P(Y=1 | X=1, V2=1) = 0.23
P(V2=1 | X=0) = 0.37
P(V2=1 | X=1) = 0.99
0.37 * (0.23 - 1.00) + 0.99 * (0.64 - 0.23) = 0.33
0.33 > 0",3,nde,mediation,nonsense7,nonsense,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]",smoke
1110,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: My decision has a direct effect on penguin mood and penguin survival. Penguin mood has a direct effect on penguin survival. For those who choose to take the stairs and penguins who are sad, the probability of penguin death is 26%. For those who choose to take the stairs and penguins who are happy, the probability of penguin death is 67%. For those who choose to take the elevator and penguins who are sad, the probability of penguin death is 35%. For those who choose to take the elevator and penguins who are happy, the probability of penguin death is 79%. For those who choose to take the stairs, the probability of penguin happiness is 46%. For those who choose to take the elevator, the probability of penguin happiness is 28%. If we disregard the mediation effect through penguin mood, would my decision positively affect penguin survival?",yes,"Let X = my decision; V2 = penguin mood; Y = penguin survival.
X->V2,X->Y,V2->Y
E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]
\sum_{V2=v} P(V2=v|X=0)*[P(Y=1|X=1,V2=v) - P(Y=1|X=0, V2=v)]
P(Y=1 | X=0, V2=0) = 0.26
P(Y=1 | X=0, V2=1) = 0.67
P(Y=1 | X=1, V2=0) = 0.35
P(Y=1 | X=1, V2=1) = 0.79
P(V2=1 | X=0) = 0.46
P(V2=1 | X=1) = 0.28
0.46 * (0.79 - 0.35) + 0.28 * (0.67 - 0.26) = 0.10
0.10 > 0",3,nde,mediation,penguin,easy,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]",smoke
12687,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and peanut allergy. Department competitiveness has a direct effect on peanut allergy. For individuals who are not male and applicants to a non-competitive department, the probability of being allergic to peanuts is 75%. For individuals who are not male and applicants to a competitive department, the probability of being allergic to peanuts is 37%. For individuals who are male and applicants to a non-competitive department, the probability of being allergic to peanuts is 72%. For individuals who are male and applicants to a competitive department, the probability of being allergic to peanuts is 21%. For individuals who are not male, the probability of competitive department is 85%. For individuals who are male, the probability of competitive department is 49%. If we disregard the mediation effect through department competitiveness, would gender negatively affect peanut allergy?",yes,"Let X = gender; V2 = department competitiveness; Y = peanut allergy.
X->V2,X->Y,V2->Y
E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]
\sum_{V2=v} P(V2=v|X=0)*[P(Y=1|X=1,V2=v) - P(Y=1|X=0, V2=v)]
P(Y=1 | X=0, V2=0) = 0.75
P(Y=1 | X=0, V2=1) = 0.37
P(Y=1 | X=1, V2=0) = 0.72
P(Y=1 | X=1, V2=1) = 0.21
P(V2=1 | X=0) = 0.85
P(V2=1 | X=1) = 0.49
0.85 * (0.21 - 0.72) + 0.49 * (0.37 - 0.75) = -0.14
-0.14 < 0",3,nde,mediation,gender_admission,anticommonsense,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]",smoke
17656,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. For individuals who do not like spicy food and blue-collar workers, the probability of high salary is 70%. For individuals who do not like spicy food and white-collar workers, the probability of high salary is 48%. For individuals who like spicy food and blue-collar workers, the probability of high salary is 44%. For individuals who like spicy food and white-collar workers, the probability of high salary is 17%. For individuals who do not like spicy food and with low skill levels, the probability of white-collar job is 74%. For individuals who do not like spicy food and with high skill levels, the probability of white-collar job is 45%. For individuals who like spicy food and with low skill levels, the probability of white-collar job is 49%. For individuals who like spicy food and with high skill levels, the probability of white-collar job is 18%. The overall probability of high skill level is 95%. If we disregard the mediation effect through occupation, would liking spicy food negatively affect salary?",yes,"Let V2 = skill; X = liking spicy food; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k}[P(Y=1|X=1,V3=v)-P(Y=1|X=0,V3=v)]*P(V3=v|X=0,V2=k)*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.70
P(Y=1 | X=0, V3=1) = 0.48
P(Y=1 | X=1, V3=0) = 0.44
P(Y=1 | X=1, V3=1) = 0.17
P(V3=1 | X=0, V2=0) = 0.74
P(V3=1 | X=0, V2=1) = 0.45
P(V3=1 | X=1, V2=0) = 0.49
P(V3=1 | X=1, V2=1) = 0.18
P(V2=1) = 0.95
0.95 * (0.17 - 0.44) * 0.45 + 0.05 * (0.48 - 0.70) * 0.49 = -0.29
-0.29 < 0",3,nde,arrowhead,gender_pay,anticommonsense,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",smoke
129,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Husband has a direct effect on wife and alarm clock. Wife has a direct effect on alarm clock. For husbands that don't set the alarm and wives that don't set the alarm, the probability of ringing alarm is 9%. For husbands that don't set the alarm and wives that set the alarm, the probability of ringing alarm is 54%. For husbands that set the alarm and wives that don't set the alarm, the probability of ringing alarm is 52%. For husbands that set the alarm and wives that set the alarm, the probability of ringing alarm is 95%. For husbands that don't set the alarm, the probability of alarm set by wife is 98%. For husbands that set the alarm, the probability of alarm set by wife is 70%. Does husband positively affect alarm clock through wife?",no,"Let X = husband; V2 = wife; Y = alarm clock.
X->V2,X->Y,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
\sum_{V2 = v} P(Y=1|X =0,V2 = v)*[P(V2 = v | X = 1) − P(V2 = v | X = 0)]
P(Y=1 | X=0, V2=0) = 0.09
P(Y=1 | X=0, V2=1) = 0.54
P(Y=1 | X=1, V2=0) = 0.52
P(Y=1 | X=1, V2=1) = 0.95
P(V2=1 | X=0) = 0.98
P(V2=1 | X=1) = 0.70
0.70 * (0.54 - 0.09)+ 0.98 * (0.95 - 0.52)= -0.13
-0.13 < 0",3,nie,mediation,alarm,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",smoke
15776,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Season has a direct effect on sprinkler and weather. Weather has a direct effect on rainfall. Sprinkler has a direct effect on rainfall. For people in the dry season, the probability of high rainfall is 54%. For in the rainy season, the probability of high rainfall is 43%. Does season positively affect rainfall through weather and sprinkler?",no,"Let X = season; V3 = sprinkler; V2 = weather; Y = rainfall.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.54
P(Y=1 | X=1) = 0.43
0.43 - 0.54 = -0.11
-0.11 < 0",3,nie,diamond,floor_wet,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",smoke
22127,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on gwet. Gwet has a direct effect on xevu. For those who are not yomx, the probability of xevu is 70%. For those who are yomx, the probability of xevu is 60%. Does yomx positively affect xevu through gwet?",no,"Let X = yomx; V2 = gwet; Y = xevu.
X->V2,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.70
P(Y=1 | X=1) = 0.60
0.60 - 0.70 = -0.09
-0.09 < 0",3,nie,chain,nonsense3,nonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",smoke
14743,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Listening to jazz has a direct effect on smoking and lung cancer. Pollution has a direct effect on smoking and lung cancer. Smoking has a direct effect on lung cancer. Pollution is unobserved. For people who do not listen to jazz and nonsmokers, the probability of lung cancer is 53%. For people who do not listen to jazz and smokers, the probability of lung cancer is 80%. For people who listen to jazz and nonsmokers, the probability of lung cancer is 42%. For people who listen to jazz and smokers, the probability of lung cancer is 82%. For people who do not listen to jazz and with low pollution, the probability of smoking is 49%. For people who do not listen to jazz and with high pollution, the probability of smoking is 43%. For people who listen to jazz and with low pollution, the probability of smoking is 92%. For people who listen to jazz and with high pollution, the probability of smoking is 99%. The overall probability of high pollution is 53%. Does listening to jazz positively affect lung cancer through smoking?",yes,"Let V2 = pollution; X = listening to jazz; V3 = smoking; Y = lung cancer.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.53
P(Y=1 | X=0, V3=1) = 0.80
P(Y=1 | X=1, V3=0) = 0.42
P(Y=1 | X=1, V3=1) = 0.82
P(V3=1 | X=0, V2=0) = 0.49
P(V3=1 | X=0, V2=1) = 0.43
P(V3=1 | X=1, V2=0) = 0.92
P(V3=1 | X=1, V2=1) = 0.99
P(V2=1) = 0.53
0.53 * 0.80 * (0.99 - 0.92)+ 0.47 * 0.80 * (0.43 - 0.49)= 0.14
0.14 > 0",3,nie,arrowhead,smoking_gene_cancer,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",smoke
25436,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Swoy has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. Swoy is unobserved. For those who are not rixq and are not zuph, the probability of xevu is 96%. For those who are not rixq and are zuph, the probability of xevu is 14%. For those who are rixq and are not zuph, the probability of xevu is 50%. For those who are rixq and are zuph, the probability of xevu is 7%. For those who are not rixq and are not swoy, the probability of zuph is 31%. For those who are not rixq and are swoy, the probability of zuph is 94%. For those who are rixq and are not swoy, the probability of zuph is 88%. For those who are rixq and are swoy, the probability of zuph is 82%. The overall probability of swoy is 90%. Does rixq positively affect xevu through zuph?",yes,"Let V2 = swoy; X = rixq; V3 = zuph; Y = xevu.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.96
P(Y=1 | X=0, V3=1) = 0.14
P(Y=1 | X=1, V3=0) = 0.50
P(Y=1 | X=1, V3=1) = 0.07
P(V3=1 | X=0, V2=0) = 0.31
P(V3=1 | X=0, V2=1) = 0.94
P(V3=1 | X=1, V2=0) = 0.88
P(V3=1 | X=1, V2=1) = 0.82
P(V2=1) = 0.90
0.90 * 0.14 * (0.82 - 0.88)+ 0.10 * 0.14 * (0.94 - 0.31)= 0.04
0.04 > 0",3,nie,arrowhead,nonsense0,nonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",smoke
25800,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Muvy has a direct effect on kwox and kwoz. Kwox has a direct effect on swoq. Swoq has a direct effect on kwoz. Muvy is unobserved. For those who are not kwox, the probability of swoq is 56%. For those who are kwox, the probability of swoq is 34%. For those who are not kwox and are not swoq, the probability of kwoz is 37%. For those who are not kwox and are swoq, the probability of kwoz is 83%. For those who are kwox and are not swoq, the probability of kwoz is 10%. For those who are kwox and are swoq, the probability of kwoz is 79%. The overall probability of kwox is 70%. Does kwox negatively affect kwoz through swoq?",yes,"Let V1 = muvy; X = kwox; V3 = swoq; Y = kwoz.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.56
P(V3=1 | X=1) = 0.34
P(Y=1 | X=0, V3=0) = 0.37
P(Y=1 | X=0, V3=1) = 0.83
P(Y=1 | X=1, V3=0) = 0.10
P(Y=1 | X=1, V3=1) = 0.79
P(X=1) = 0.70
0.34 - 0.56 * (0.79 * 0.70 + 0.83 * 0.30)= -0.13
-0.13 < 0",3,nie,frontdoor,nonsense1,nonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",smoke
