model,model_display_name,diagnostic_source,dataset_variant,prompt_mode,story_id,query_type,formal_form,left_sample_id,right_sample_id,has_invalid,strict_contrast_consistent,correct_flip,wrong_flip,invariant_yes,invariant_no,left_gold_label,right_gold_label,left_parsed_label,right_parsed_label
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense5,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],23399,27594,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense5,backadj,[backdoor adjustment set for Y given X],23360,27451,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense5,correlation,P(Y | X),23043,27557,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense5,marginal,P(Y),23250,23422,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense5,marginal,P(Y),23250,27732,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense5,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",23277,23295,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense5,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",27610,23295,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],23628,23830,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],27812,23830,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],27882,23830,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,backadj,[backdoor adjustment set for Y given X],27833,27784,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,backadj,[backdoor adjustment set for Y given X],27833,28207,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,backadj,[backdoor adjustment set for Y given X],27833,28221,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,marginal,P(Y),23788,23640,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,marginal,P(Y),23858,23640,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,marginal,P(Y),27970,23640,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense6,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",23466,27819,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,backadj,[backdoor adjustment set for Y given X],23987,28581,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,correlation,P(Y | X),24034,24258,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,correlation,P(Y | X),24034,28632,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,correlation,P(Y | X),24237,24258,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,correlation,P(Y | X),24237,28632,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,correlation,P(Y | X),28318,24258,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,correlation,P(Y | X),28318,28632,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],28622,23901,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense7,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],28634,23901,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],24401,24623,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],24401,28861,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],24441,24623,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],24441,28861,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],28847,24623,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],28847,28861,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,correlation,P(Y | X),24741,24690,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,correlation,P(Y | X),24741,24694,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,correlation,P(Y | X),28780,24690,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,correlation,P(Y | X),28780,24694,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,correlation,P(Y | X),28911,24690,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,correlation,P(Y | X),28911,24694,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],24527,28840,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],24648,28840,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],24671,28840,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],29113,28840,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense8,marginal,P(Y),24737,24348,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],25095,29344,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),24783,24865,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),24783,24952,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),24783,24974,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),24783,29515,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29136,24865,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29136,24952,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29136,24974,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29136,29515,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29246,24865,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29246,24952,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29246,24974,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29246,29515,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29475,24865,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29475,24952,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29475,24974,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,correlation,P(Y | X),29475,29515,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,marginal,P(Y),25058,29221,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,marginal,P(Y),25058,29509,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,marginal,P(Y),29191,29221,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,marginal,P(Y),29191,29509,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,marginal,P(Y),29486,29221,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,marginal,P(Y),29486,29509,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,nonsense9,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",25023,25019,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,obesity_mortality,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",18390,3208,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,obesity_mortality,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",18390,7961,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,obesity_mortality,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",18390,13546,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,obesity_mortality,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",18390,13611,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,obesity_mortality,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",18390,13621,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],18530,3306,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],18530,8160,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],18530,18567,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),3414,3405,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),3414,13720,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),3414,13727,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),13734,3405,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),13734,13720,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),13734,13727,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),13751,3405,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),13751,13720,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,correlation,P(Y | X),13751,13727,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],18508,18540,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,marginal,P(Y),18605,3391,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,marginal,P(Y),18605,8168,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,orange_scurvy,marginal,P(Y),18605,18581,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,backadj,[backdoor adjustment set for Y given X],1100,16235,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,marginal,P(Y),5921,1041,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,marginal,P(Y),5921,5915,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,marginal,P(Y),11563,1041,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,marginal,P(Y),11563,5915,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,nde,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]",1099,1110,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,nde,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]",1170,1110,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,nde,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]",5927,1110,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,nde,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]",16312,1110,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,penguin,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",1147,16243,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,price,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],13863,18634,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,price,backadj,[backdoor adjustment set for Y given X],8272,8293,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_drug,correlation,P(Y | X),14000,14032,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_drug,marginal,P(Y),8358,8385,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_drug,marginal,P(Y),8358,14030,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_hospital,backadj,[backdoor adjustment set for Y given X],18926,8480,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_hospital,backadj,[backdoor adjustment set for Y given X],18926,18889,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_kidneystone,backadj,[backdoor adjustment set for Y given X],3794,14204,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_kidneystone,correlation,P(Y | X),14270,8625,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_kidneystone,correlation,P(Y | X),14270,14162,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_kidneystone,marginal,P(Y),14171,14234,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_vaccine,backadj,[backdoor adjustment set for Y given X],14301,3952,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_vaccine,backadj,[backdoor adjustment set for Y given X],14301,3962,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_vaccine,marginal,P(Y),19079,19085,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,simpson_vaccine,marginal,P(Y),19079,19103,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",14542,8760,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",14542,19236,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",14542,19297,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",19287,8760,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",19287,19236,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",19287,19297,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",8773,14402,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",8773,14548,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14443,14402,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoke_birthWeight,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14443,14548,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4170,9021,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4170,9043,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4170,19358,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4180,9021,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4180,9043,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4180,19358,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4182,9021,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4182,9043,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,correlation,P(Y | X),4182,19358,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,marginal,P(Y),9037,4197,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,marginal,P(Y),9037,9049,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,marginal,P(Y),9037,14610,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14653,8954,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14653,14696,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14653,19351,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14653,19364,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14690,8954,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14690,14696,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14690,19351,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_frontdoor,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",14690,19364,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_gene_cancer,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],14755,9081,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_gene_cancer,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],19501,4460,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_gene_cancer,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1],19501,14742,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_gene_cancer,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",9092,14708,False,1,0,1,0,0,no,yes,yes,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_gene_cancer,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]",19446,14708,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_gene_cancer,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",19445,9118,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_gene_cancer,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",19445,14743,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_gene_cancer,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",19445,14837,False,0,0,0,0,1,no,yes,no,no
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_tar_cancer,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],4501,19612,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_tar_cancer,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],14969,19612,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_tar_cancer,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",4502,14940,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_tar_cancer,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",4525,14940,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,smoking_tar_cancer,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",9245,14940,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],4665,4636,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],4665,9404,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],4665,9422,False,0,0,0,1,0,no,yes,yes,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],9336,4636,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],9336,9404,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],9336,9422,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],19806,4636,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],19806,9404,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],19806,9422,False,1,1,0,0,0,no,yes,no,yes
qwen3_4b,Qwen3-4B,main,main,formula_only,tax_smoke_birthWeight,backadj,[backdoor adjustment set for Y given X],9392,4657,False,0,0,0,0,1,no,yes,no,no
