run_id,model,model_display_name,sample_id,donor_sample_id,story_id,graph_id,rung,query_type,question_property,formal_form,gold_label,prompt_mode,prompt_condition,dataset_variant,diagnostic_source,subset,trace_source,raw_output,input_tokens,output_tokens,parsed_label,yes_logprob,no_logprob,yes_no_margin,latency_sec,is_invalid,is_correct
final_20260513_090357,qwen3_8b,Qwen3-8B,29330,,nonsense9,frontdoor,3,nie,nonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.048583984375,-3.046875,2.998291015625,0.02844961150549352,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,29473,,nonsense9,diamond,3,nie,nonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-3.765625,-0.023193359375,-3.742431640625,0.02812967702629976,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,3245,,obesity_mortality,arrowhead,3,nie,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0002613067626953125,-8.25,8.249738693237305,0.02812967702629976,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,13637,,obesity_mortality,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.01104736328125,-4.5,4.48895263671875,0.02812967702629976,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,18369,,obesity_mortality,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0791015625,-2.578125,2.4990234375,0.02812967702629976,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,18377,,obesity_mortality,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.002471923828125,-6.0,5.997528076171875,0.028030325251165777,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,18456,,obesity_mortality,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.003173828125,-5.75,5.746826171875,0.028030325251165777,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,3408,,orange_scurvy,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0067138671875,-5.0,4.9932861328125,0.028030325251165777,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,13750,,orange_scurvy,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-7.75,-0.000431060791015625,-7.749568939208984,0.028030325251165777,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,13781,,orange_scurvy,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-6.25,-0.00193023681640625,-6.248069763183594,0.02624311126419343,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,18584,,orange_scurvy,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-6.5,-0.00150299072265625,-6.498497009277344,0.02624311126419343,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,5966,,penguin,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-3.528594970703125e-05,-10.25,10.249964714050293,0.02624311126419343,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,16287,,penguin,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0067138671875,-5.0,4.9932861328125,0.02624311126419343,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,8773,,smoke_birthWeight,arrowhead,3,nie,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-5.817413330078125e-05,-9.75,9.7499418258667,0.03470870849560015,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,19144,,smoke_birthWeight,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.00150299072265625,-6.5,6.498497009277344,0.03470870849560015,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,19204,,smoke_birthWeight,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.000911712646484375,-7.0,6.999088287353516,0.03470870849560015,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,4271,,smoking_frontdoor,frontdoor,3,nie,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.000431060791015625,-7.75,7.749568939208984,0.03470870849560015,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,8918,,smoking_frontdoor,frontdoor,3,nie,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.02978515625,-3.53125,3.50146484375,0.024977705761557445,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,8977,,smoking_frontdoor,frontdoor,3,nie,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.02978515625,-3.53125,3.50146484375,0.024977705761557445,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,14619,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.2993812561035156e-05,-11.25,11.249987006187439,0.024977705761557445,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,14642,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.00020313262939453125,-8.5,8.499796867370605,0.024977705761557445,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,14690,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-7.486343383789062e-05,-9.5,9.499925136566162,0.027603235008427873,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,14697,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.000335693359375,-8.0,7.999664306640625,0.027603235008427873,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,19423,,smoking_frontdoor,frontdoor,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.00020313262939453125,-8.5,8.499796867370605,0.027603235008427873,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,4325,,smoking_gene_cancer,arrowhead,3,nie,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.5,-0.251953125,-1.248046875,0.027603235008427873,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,4428,,smoking_gene_cancer,arrowhead,3,nie,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-2.578125,-0.0791015625,-2.4990234375,0.02937646600184962,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,19455,,smoking_gene_cancer,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.16015625,-1.9140625,1.75390625,0.02937646600184962,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,4525,,smoking_tar_cancer,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.0132789611816406e-05,-11.5,11.499989867210388,0.02937646600184962,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,4538,,smoking_tar_cancer,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-3.5762786865234375e-07,-14.75,14.749999642372131,0.02937646600184962,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,9237,,smoking_tar_cancer,chain,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-3.5762786865234375e-07,-14.75,14.749999642372131,0.014485203486401588,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,9245,,smoking_tar_cancer,chain,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.1920928955078125e-07,-15.75,15.74999988079071,0.014485203486401588,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,19637,,smoking_tar_cancer,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.251953125,-1.5,1.248046875,0.014485203486401588,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,19659,,smoking_tar_cancer,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0791015625,-2.578125,2.4990234375,0.014485203486401588,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,1181,,vaccine_kills,diamond,3,nie,easy,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-3.046875,-0.048583984375,-2.998291015625,0.014545055251801386,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,1216,,vaccine_kills,diamond,3,nie,easy,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-3.046875,-0.048583984375,-2.998291015625,0.014545055251801386,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,6014,,vaccine_kills,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-4.25,-0.01416015625,-4.23583984375,0.014545055251801386,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,6084,,vaccine_kills,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-10.5,-2.753734588623047e-05,-10.499972462654114,0.014545055251801386,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,11627,,vaccine_kills,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.201171875,-1.703125,1.501953125,0.016984962741844356,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,11652,,vaccine_kills,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-4.03125,-0.0181884765625,-4.0130615234375,0.016984962741844356,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,16448,,vaccine_kills,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-5.75,-0.003173828125,-5.746826171875,0.016984962741844356,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,16476,,vaccine_kills,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",no,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-10.75,-2.1457672119140625e-05,-10.74997854232788,0.016984962741844356,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,22,,alarm,mediation,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.048583984375,-3.046875,2.998291015625,0.024587544496171176,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,118,,alarm,mediation,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-7.486343383789062e-05,-9.5,9.499925136566162,0.024587544496171176,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,4898,,alarm,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.01104736328125,-4.5,4.48895263671875,0.024587544496171176,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,10414,,alarm,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.126953125,-2.125,1.998046875,0.024587544496171176,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,6200,,blood_pressure,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.048583984375,-3.046875,2.998291015625,0.024854230228811502,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,11783,,blood_pressure,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0002613067626953125,-8.25,8.249738693237305,0.024854230228811502,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,1677,,college_salary,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.7881393432617188e-06,-13.25,13.249998211860657,0.024854230228811502,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,1711,,college_salary,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-5.817413330078125e-05,-9.75,9.7499418258667,0.024854230228811502,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,1731,,college_salary,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-2.2649765014648438e-06,-13.0,12.999997735023499,0.01317371500772424,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,1747,,college_salary,chain,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-3.6954879760742188e-06,-12.5,12.499996304512024,0.01317371500772424,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,6536,,college_salary,chain,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-3.528594970703125e-05,-10.25,10.249964714050293,0.01317371500772424,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,12162,,college_salary,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-7.486343383789062e-05,-9.5,9.499925136566162,0.01317371500772424,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,16868,,college_salary,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.2993812561035156e-05,-11.25,11.249987006187439,0.02413201198214665,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,16953,,college_salary,chain,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-7.486343383789062e-05,-9.5,9.499925136566162,0.02413201198214665,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,2013,,encouagement_program,mediation,3,nie,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-1.1920928955078125e-07,-15.75,15.74999988079071,0.02413201198214665,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,6873,,encouagement_program,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.000431060791015625,-7.75,7.749568939208984,0.02413201198214665,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,12465,,encouagement_program,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-4.76837158203125e-06,-12.25,12.249995231628418,0.024041044496698305,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,12469,,encouagement_program,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-2.753734588623047e-05,-10.5,10.499972462654114,0.024041044496698305,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,498,,firing_squad,diamond,3,nie,easy,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.06201171875,-2.8125,2.75048828125,0.024041044496698305,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,5197,,firing_squad,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.10009765625,-2.34375,2.24365234375,0.024041044496698305,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,10890,,firing_squad,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.201171875,-1.703125,1.501953125,0.016223795973928645,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,15589,,firing_squad,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.10009765625,-2.34375,2.24365234375,0.016223795973928645,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,15640,,firing_squad,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.10009765625,-2.34375,2.24365234375,0.016223795973928645,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,15685,,firing_squad,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0380859375,-3.28125,3.2431640625,0.016223795973928645,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,585,,floor_wet,diamond,3,nie,easy,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-2.8125,-0.06201171875,-2.75048828125,0.014022775256307796,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,5443,,floor_wet,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-3.28125,-0.0380859375,-3.2431640625,0.014022775256307796,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,5446,,floor_wet,diamond,3,nie,hard,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-2.578125,-0.0791015625,-2.4990234375,0.014022775256307796,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,10977,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-4.03125,-0.0181884765625,-4.0130615234375,0.014022775256307796,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,10980,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-6.25,-0.00193023681640625,-6.248069763183594,0.014096933242399246,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,11054,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-6.5,-0.00150299072265625,-6.498497009277344,0.014096933242399246,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,15730,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.474609375,-0.97265625,0.498046875,0.014096933242399246,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,15750,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.140625,-0.38671875,-0.75390625,0.014096933242399246,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,15777,,floor_wet,diamond,3,nie,anticommonsense,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,no,-1.703125,-0.201171875,-1.501953125,0.029768775741104037,False,0
final_20260513_090357,qwen3_8b,Qwen3-8B,6975,,gender_admission,mediation,3,nie,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.02978515625,-3.53125,3.50146484375,0.029768775741104037,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,17483,,gender_admission,mediation,3,nie,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0380859375,-3.28125,3.2431640625,0.029768775741104037,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,7205,,gender_admission_state,arrowhead,3,nie,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.0052490234375,-5.25,5.2447509765625,0.029768775741104037,False,1
final_20260513_090357,qwen3_8b,Qwen3-8B,12754,,gender_admission_state,arrowhead,3,nie,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",yes,nl_binary_score,NL Binary Score,symbolic_control,symbolic_control,symbolic_control_2048,natural_language,,,1,yes,-0.01416015625,-4.25,4.23583984375,0.03051223250804469,False,1
